trip_id,arrival_time,departure_time,stop_id,stop_sequence
KRL00304,04:42:00,04:42:30,TAM,2
KRL00304,04:44:30,04:45:00,BKT,3
KRL00304,04:47:00,04:47:30,KGP,4
KRL00304,04:49:30,04:50:00,BKS,5
KRL00304,04:55:00,04:55:30,MRI,6
KRL00304,04:57:30,04:58:00,MTM,7
KRL00304,05:00:00,05:00:30,JNG,8
KRL00305,04:52:30,04:53:00,CKR,1
KRL00305,04:57:00,04:57:30,TAM,2
KRL00305,04:59:30,05:00:00,BKT,3
KRL00305,05:02:00,05:02:30,KGP,4
KRL00305,05:04:30,05:05:00,BKS,5
KRL00305,05:10:00,05:10:30,MRI,6
KRL00305,05:12:30,05:13:00,MTM,7
KRL00305,05:15:00,05:15:30,JNG,8
KRL00306,05:07:30,05:08:00,CKR,1
KRL00306,05:12:00,05:12:30,TAM,2
KRL00306,05:14:30,05:15:00,BKT,3
KRL00306,05:17:00,05:17:30,KGP,4
KRL00306,05:19:30,05:20:00,BKS,5
KRL00306,05:25:00,05:25:30,MRI,6
KRL00306,05:27:30,05:28:00,MTM,7
KRL00306,05:30:00,05:30:30,JNG,8
KRL00307,05:22:30,05:23:00,CKR,1
KRL00307,05:27:00,05:27:30,TAM,2
KRL00307,05:29:30,05:30:00,BKT,3
KRL00307,05:32:00,05:32:30,KGP,4
KRL00307,05:34:30,05:35:00,BKS,5
KRL00307,05:40:00,05:40:30,MRI,6
KRL00307,05:42:30,05:43:00,MTM,7
KRL00307,05:45:00,05:45:30,JNG,8
KRL00308,05:37:30,05:38:00,CKR,1
KRL00308,05:42:00,05:42:30,TAM,2
KRL00308,05:44:30,05:45:00,BKT,3
KRL00308,05:47:00,05:47:30,KGP,4
KRL00308,05:49:30,05:50:00,BKS,5
KRL00308,05:55:00,05:55:30,MRI,6
KRL00308,05:57:30,05:58:00,MTM,7
KRL00308,06:00:00,06:00:30,JNG,8
KRL00309,05:52:30,05:53:00,CKR,1
KRL00309,05:57:00,05:57:30,TAM,2
KRL00309,05:59:30,06:00:00,BKT,3
KRL00309,06:02:00,06:02:30,KGP,4
KRL00309,06:04:30,06:05:00,BKS,5
KRL00309,06:10:00,06:10:30,MRI,6
KRL00309,06:12:30,06:13:00,MTM,7
KRL00309,06:15:00,06:15:30,JNG,8
KRL00310,06:07:30,06:08:00,CKR,1
KRL00310,06:12:00,06:12:30,TAM,2
KRL00310,06:14:30,06:15:00,BKT,3
KRL00310,06:17:00,06:17:30,KGP,4
KRL00310,06:19:30,06:20:00,BKS,5
KRL00310,06:25:00,06:25:30,MRI,6
KRL00310,06:27:30,06:28:00,MTM,7
KRL00310,06:30:00,06:30:30,JNG,8
KRL00311,06:22:30,06:23:00,CKR,1
KRL00311,06:27:00,06:27:30,TAM,2
KRL00311,06:29:30,06:30:00,BKT,3
KRL00311,06:32:00,06:32:30,KGP,4
KRL00311,06:34:30,06:35:00,BKS,5
KRL00311,06:40:00,06:40:30,MRI,6
KRL00311,06:42:30,06:43:00,MTM,7
KRL00311,06:45:00,06:45:30,JNG,8
KRL00312,06:37:30,06:38:00,CKR,1
KRL00312,06:42:00,06:42:30,TAM,2
KRL00312,06:44:30,06:45:00,BKT,3
KRL00312,06:47:00,06:47:30,KGP,4
KRL00312,06:49:30,06:50:00,BKS,5
KRL00312,06:55:00,06:55:30,MRI,6
KRL00312,06:57:30,06:58:00,MTM,7
KRL00312,07:00:00,07:00:30,JNG,8
KRL00313,06:52:30,06:53:00,CKR,1
KRL00313,06:57:00,06:57:30,TAM,2
KRL00313,06:59:30,07:00:00,BKT,3
KRL00313,07:02:00,07:02:30,KGP,4
KRL00313,07:04:30,07:05:00,BKS,5
KRL00313,07:10:00,07:10:30,MRI,6
KRL00313,07:12:30,07:13:00,MTM,7
KRL00313,07:15:00,07:15:30,JNG,8
KRL00314,07:07:30,07:08:00,CKR,1
KRL00314,07:12:00,07:12:30,TAM,2
KRL00314,07:14:30,07:15:00,BKT,3
KRL00314,07:17:00,07:17:30,KGP,4
KRL00314,07:19:30,07:20:00,BKS,5
KRL00314,07:25:00,07:25:30,MRI,6
KRL00314,07:27:30,07:28:00,MTM,7
KRL00314,07:30:00,07:30:30,JNG,8
KRL00315,07:22:30,07:23:00,CKR,1
KRL00315,07:27:00,07:27:30,TAM,2
KRL00315,07:29:30,07:30:00,BKT,3
KRL00315,07:32:00,07:32:30,KGP,4
KRL00315,07:34:30,07:35:00,BKS,5
KRL00315,07:40:00,07:40:30,MRI,6
KRL00315,07:42:30,07:43:00,MTM,7
KRL00315,07:45:00,07:45:30,JNG,8
KRL00316,07:37:30,07:38:00,CKR,1
KRL00316,07:42:00,07:42:30,TAM,2
KRL00316,07:44:30,07:45:00,BKT,3
KRL00316,07:47:00,07:47:30,KGP,4
KRL00316,07:49:30,07:50:00,BKS,5
KRL00316,07:55:00,07:55:30,MRI,6
KRL00316,07:57:30,07:58:00,MTM,7
KRL00316,08:00:00,08:00:30,JNG,8
KRL00317,07:52:30,07:53:00,CKR,1
KRL00317,07:57:00,07:57:30,TAM,2
KRL00317,07:59:30,08:00:00,BKT,3
KRL00317,08:02:00,08:02:30,KGP,4
KRL00317,08:04:30,08:05:00,BKS,5
KRL00317,08:10:00,08:10:30,MRI,6
KRL00317,08:12:30,08:13:00,MTM,7
KRL00317,08:15:00,08:15:30,JNG,8
KRL00318,08:07:30,08:08:00,CKR,1
KRL00318,08:12:00,08:12:30,TAM,2
KRL00318,08:14:30,08:15:00,BKT,3
KRL00318,08:17:00,08:17:30,KGP,4
KRL00318,08:19:30,08:20:00,BKS,5
KRL00318,08:25:00,08:25:30,MRI,6
KRL00318,08:27:30,08:28:00,MTM,7
KRL00318,08:30:00,08:30:30,JNG,8
KRL00319,08:22:30,08:23:00,CKR,1
KRL00319,08:27:00,08:27:30,TAM,2
KRL00319,08:29:30,08:30:00,BKT,3
KRL00319,08:32:00,08:32:30,KGP,4
KRL00319,08:34:30,08:35:00,BKS,5
KRL00319,08:40:00,08:40:30,MRI,6
KRL00319,08:42:30,08:43:00,MTM,7
KRL00319,08:45:00,08:45:30,JNG,8
KRL00320,08:37:30,08:38:00,CKR,1
KRL00320,08:42:00,08:42:30,TAM,2
KRL00320,08:44:30,08:45:00,BKT,3
KRL00320,08:47:00,08:47:30,KGP,4
KRL00320,08:49:30,08:50:00,BKS,5
KRL00320,08:55:00,08:55:30,MRI,6
KRL00320,08:57:30,08:58:00,MTM,7
KRL00320,09:00:00,09:00:30,JNG,8
KRL00321,08:52:30,08:53:00,CKR,1
KRL00321,08:57:00,08:57:30,TAM,2
KRL00321,08:59:30,09:00:00,BKT,3
KRL00321,09:02:00,09:02:30,KGP,4
KRL00321,09:04:30,09:05:00,BKS,5
KRL00321,09:10:00,09:10:30,MRI,6
KRL00321,09:12:30,09:13:00,MTM,7
KRL00321,09:15:00,09:15:30,JNG,8
KRL00322,09:07:30,09:08:00,CKR,1
KRL00322,09:12:00,09:12:30,TAM,2
KRL00322,09:14:30,09:15:00,BKT,3
KRL00322,09:17:00,09:17:30,KGP,4
KRL00322,09:19:30,09:20:00,BKS,5
KRL00322,09:25:00,09:25:30,MRI,6
KRL00322,09:27:30,09:28:00,MTM,7
KRL00322,09:30:00,09:30:30,JNG,8
KRL00323,09:22:30,09:23:00,CKR,1
KRL00323,09:27:00,09:27:30,TAM,2
KRL00323,09:29:30,09:30:00,BKT,3
KRL00323,09:32:00,09:32:30,KGP,4
KRL00323,09:34:30,09:35:00,BKS,5
KRL00323,09:40:00,09:40:30,MRI,6
KRL00323,09:42:30,09:43:00,MTM,7
KRL00323,09:45:00,09:45:30,JNG,8
KRL00324,09:37:30,09:38:00,CKR,1
KRL00324,09:42:00,09:42:30,TAM,2
KRL00324,09:44:30,09:45:00,BKT,3
KRL00324,09:47:00,09:47:30,KGP,4
KRL00324,09:49:30,09:50:00,BKS,5
KRL00324,09:55:00,09:55:30,MRI,6
KRL00324,09:57:30,09:58:00,MTM,7
KRL00324,10:00:00,10:00:30,JNG,8
KRL00325,09:52:30,09:53:00,CKR,1
KRL00325,09:57:00,09:57:30,TAM,2
KRL00325,09:59:30,10:00:00,BKT,3
KRL00325,10:02:00,10:02:30,KGP,4
KRL00325,10:04:30,10:05:00,BKS,5
KRL00325,10:10:00,10:10:30,MRI,6
KRL00325,10:12:30,10:13:00,MTM,7
KRL00325,10:15:00,10:15:30,JNG,8
KRL00326,10:07:30,10:08:00,CKR,1
KRL00326,10:12:00,10:12:30,TAM,2
KRL00326,10:14:30,10:15:00,BKT,3
KRL00326,10:17:00,10:17:30,KGP,4
KRL00326,10:19:30,10:20:00,BKS,5
KRL00326,10:25:00,10:25:30,MRI,6
KRL00326,10:27:30,10:28:00,MTM,7
KRL00326,10:30:00,10:30:30,JNG,8
KRL00327,10:22:30,10:23:00,CKR,1
KRL00327,10:27:00,10:27:30,TAM,2
KRL00327,10:29:30,10:30:00,BKT,3
KRL00327,10:32:00,10:32:30,KGP,4
KRL00327,10:34:30,10:35:00,BKS,5
KRL00327,10:40:00,10:40:30,MRI,6
KRL00327,10:42:30,10:43:00,MTM,7
KRL00327,10:45:00,10:45:30,JNG,8
KRL00328,10:37:30,10:38:00,CKR,1
KRL00328,10:42:00,10:42:30,TAM,2
KRL00328,10:44:30,10:45:00,BKT,3
KRL00328,10:47:00,10:47:30,KGP,4
KRL00328,10:49:30,10:50:00,BKS,5
KRL00328,10:55:00,10:55:30,MRI,6
KRL00328,10:57:30,10:58:00,MTM,7
KRL00328,11:00:00,11:00:30,JNG,8
KRL00329,10:52:30,10:53:00,CKR,1
KRL00329,10:57:00,10:57:30,TAM,2
KRL00329,10:59:30,11:00:00,BKT,3
KRL00329,11:02:00,11:02:30,KGP,4
KRL00329,11:04:30,11:05:00,BKS,5
KRL00329,11:10:00,11:10:30,MRI,6
KRL00329,11:12:30,11:13:00,MTM,7
KRL00329,11:15:00,11:15:30,JNG,8
KRL00330,11:07:30,11:08:00,CKR,1
KRL00330,11:12:00,11:12:30,TAM,2
KRL00330,11:14:30,11:15:00,BKT,3
KRL00330,11:17:00,11:17:30,KGP,4
KRL00330,11:19:30,11:20:00,BKS,5
KRL00330,11:25:00,11:25:30,MRI,6
KRL00330,11:27:30,11:28:00,MTM,7
KRL00330,11:30:00,11:30:30,JNG,8
KRL00331,11:22:30,11:23:00,CKR,1
KRL00331,11:27:00,11:27:30,TAM,2
KRL00331,11:29:30,11:30:00,BKT,3
KRL00331,11:32:00,11:32:30,KGP,4
KRL00331,11:34:30,11:35:00,BKS,5
KRL00331,11:40:00,11:40:30,MRI,6
KRL00331,11:42:30,11:43:00,MTM,7
KRL00331,11:45:00,11:45:30,JNG,8
KRL00332,11:37:30,11:38:00,CKR,1
KRL00332,11:42:00,11:42:30,TAM,2
KRL00332,11:44:30,11:45:00,BKT,3
KRL00332,11:47:00,11:47:30,KGP,4
KRL00332,11:49:30,11:50:00,BKS,5
KRL00332,11:55:00,11:55:30,MRI,6
KRL00332,11:57:30,11:58:00,MTM,7
KRL00332,12:00:00,12:00:30,JNG,8
KRL00333,11:52:30,11:53:00,CKR,1
KRL00333,11:57:00,11:57:30,TAM,2
KRL00333,11:59:30,12:00:00,BKT,3
KRL00333,12:02:00,12:02:30,KGP,4
KRL00333,12:04:30,12:05:00,BKS,5
KRL00333,12:10:00,12:10:30,MRI,6
KRL00333,12:12:30,12:13:00,MTM,7
KRL00333,12:15:00,12:15:30,JNG,8
KRL00334,12:07:30,12:08:00,CKR,1
KRL00334,12:12:00,12:12:30,TAM,2
KRL00334,12:14:30,12:15:00,BKT,3
KRL00334,12:17:00,12:17:30,KGP,4
KRL00334,12:19:30,12:20:00,BKS,5
KRL00334,12:25:00,12:25:30,MRI,6
KRL00334,12:27:30,12:28:00,MTM,7
KRL00334,12:30:00,12:30:30,JNG,8
KRL00335,12:22:30,12:23:00,CKR,1
KRL00335,12:27:00,12:27:30,TAM,2
KRL00335,12:29:30,12:30:00,BKT,3
KRL00335,12:32:00,12:32:30,KGP,4
KRL00335,12:34:30,12:35:00,BKS,5
KRL00335,12:40:00,12:40:30,MRI,6
KRL00335,12:42:30,12:43:00,MTM,7
KRL00335,12:45:00,12:45:30,JNG,8
KRL00336,12:37:30,12:38:00,CKR,1
KRL00336,12:42:00,12:42:30,TAM,2
KRL00336,12:44:30,12:45:00,BKT,3
KRL00336,12:47:00,12:47:30,KGP,4
KRL00336,12:49:30,12:50:00,BKS,5
KRL00336,12:55:00,12:55:30,MRI,6
KRL00336,12:57:30,12:58:00,MTM,7
KRL00336,13:00:00,13:00:30,JNG,8
KRL00337,12:52:30,12:53:00,CKR,1
KRL00337,12:57:00,12:57:30,TAM,2
KRL00337,12:59:30,13:00:00,BKT,3
KRL00337,13:02:00,13:02:30,KGP,4
KRL00337,13:04:30,13:05:00,BKS,5
KRL00337,13:10:00,13:10:30,MRI,6
KRL00337,13:12:30,13:13:00,MTM,7
KRL00337,13:15:00,13:15:30,JNG,8
KRL00338,13:07:30,13:08:00,CKR,1
KRL00338,13:12:00,13:12:30,TAM,2
KRL00338,13:14:30,13:15:00,BKT,3
KRL00338,13:17:00,13:17:30,KGP,4
KRL00338,13:19:30,13:20:00,BKS,5
KRL00338,13:25:00,13:25:30,MRI,6
KRL00338,13:27:30,13:28:00,MTM,7
KRL00338,13:30:00,13:30:30,JNG,8
KRL00339,13:22:30,13:23:00,CKR,1
KRL00339,13:27:00,13:27:30,TAM,2
KRL00339,13:29:30,13:30:00,BKT,3
KRL00339,13:32:00,13:32:30,KGP,4
KRL00339,13:34:30,13:35:00,BKS,5
KRL00339,13:40:00,13:40:30,MRI,6
KRL00339,13:42:30,13:43:00,MTM,7
KRL00339,13:45:00,13:45:30,JNG,8
KRL00340,13:37:30,13:38:00,CKR,1
KRL00340,13:42:00,13:42:30,TAM,2
KRL00340,13:44:30,13:45:00,BKT,3
KRL00340,13:47:00,13:47:30,KGP,4
KRL00340,13:49:30,13:50:00,BKS,5
KRL00340,13:55:00,13:55:30,MRI,6
KRL00340,13:57:30,13:58:00,MTM,7
KRL00340,14:00:00,14:00:30,JNG,8
KRL00341,13:52:30,13:53:00,CKR,1
KRL00341,13:57:00,13:57:30,TAM,2
KRL00341,13:59:30,14:00:00,BKT,3
KRL00341,14:02:00,14:02:30,KGP,4
KRL00341,14:04:30,14:05:00,BKS,5
KRL00341,14:10:00,14:10:30,MRI,6
KRL00341,14:12:30,14:13:00,MTM,7
KRL00341,14:15:00,14:15:30,JNG,8
KRL00342,14:07:30,14:08:00,CKR,1
KRL00342,14:12:00,14:12:30,TAM,2
KRL00342,14:14:30,14:15:00,BKT,3
KRL00342,14:17:00,14:17:30,KGP,4
KRL00342,14:19:30,14:20:00,BKS,5
KRL00342,14:25:00,14:25:30,MRI,6
KRL00342,14:27:30,14:28:00,MTM,7
KRL00342,14:30:00,14:30:30,JNG,8
KRL00343,14:22:30,14:23:00,CKR,1
KRL00343,14:27:00,14:27:30,TAM,2
KRL00343,14:29:30,14:30:00,BKT,3
KRL00343,14:32:00,14:32:30,KGP,4
KRL00343,14:34:30,14:35:00,BKS,5
KRL00343,14:40:00,14:40:30,MRI,6
KRL00343,14:42:30,14:43:00,MTM,7
KRL00343,14:45:00,14:45:30,JNG,8
KRL00344,14:37:30,14:38:00,CKR,1
KRL00344,14:42:00,14:42:30,TAM,2
KRL00344,14:44:30,14:45:00,BKT,3
KRL00344,14:47:00,14:47:30,KGP,4
KRL00344,14:49:30,14:50:00,BKS,5
KRL00344,14:55:00,14:55:30,MRI,6
KRL00344,14:57:30,14:58:00,MTM,7
KRL00344,15:00:00,15:00:30,JNG,8
KRL00345,14:52:30,14:53:00,CKR,1
KRL00345,14:57:00,14:57:30,TAM,2
KRL00345,14:59:30,15:00:00,BKT,3
KRL00345,15:02:00,15:02:30,KGP,4
KRL00345,15:04:30,15:05:00,BKS,5
KRL00345,15:10:00,15:10:30,MRI,6
KRL00345,15:12:30,15:13:00,MTM,7
KRL00345,15:15:00,15:15:30,JNG,8
KRL00346,15:07:30,15:08:00,CKR,1
KRL00346,15:12:00,15:12:30,TAM,2
KRL00346,15:14:30,15:15:00,BKT,3
KRL00346,15:17:00,15:17:30,KGP,4
KRL00346,15:19:30,15:20:00,BKS,5
KRL00346,15:25:00,15:25:30,MRI,6
KRL00346,15:27:30,15:28:00,MTM,7
KRL00346,15:30:00,15:30:30,JNG,8
KRL00347,15:22:30,15:23:00,CKR,1
KRL00347,15:27:00,15:27:30,TAM,2
KRL00347,15:29:30,15:30:00,BKT,3
KRL00347,15:32:00,15:32:30,KGP,4
KRL00347,15:34:30,15:35:00,BKS,5
KRL00347,15:40:00,15:40:30,MRI,6
KRL00347,15:42:30,15:43:00,MTM,7
KRL00347,15:45:00,15:45:30,JNG,8
KRL00348,15:37:30,15:38:00,CKR,1
KRL00348,15:42:00,15:42:30,TAM,2
KRL00348,15:44:30,15:45:00,BKT,3
KRL00348,15:47:00,15:47:30,KGP,4
KRL00348,15:49:30,15:50:00,BKS,5
KRL00348,15:55:00,15:55:30,MRI,6
KRL00348,15:57:30,15:58:00,MTM,7
KRL00348,16:00:00,16:00:30,JNG,8
KRL00349,15:52:30,15:53:00,CKR,1
KRL00349,15:57:00,15:57:30,TAM,2
KRL00349,15:59:30,16:00:00,BKT,3
KRL00349,16:02:00,16:02:30,KGP,4
KRL00349,16:04:30,16:05:00,BKS,5
KRL00349,16:10:00,16:10:30,MRI,6
KRL00349,16:12:30,16:13:00,MTM,7
KRL00349,16:15:00,16:15:30,JNG,8
KRL00350,16:07:30,16:08:00,CKR,1
KRL00350,16:12:00,16:12:30,TAM,2
KRL00350,16:14:30,16:15:00,BKT,3
KRL00350,16:17:00,16:17:30,KGP,4
KRL00350,16:19:30,16:20:00,BKS,5
KRL00350,16:25:00,16:25:30,MRI,6
KRL00350,16:27:30,16:28:00,MTM,7
KRL00350,16:30:00,16:30:30,JNG,8
KRL00351,16:22:30,16:23:00,CKR,1
KRL00351,16:27:00,16:27:30,TAM,2
KRL00351,16:29:30,16:30:00,BKT,3
KRL00351,16:32:00,16:32:30,KGP,4
KRL00351,16:34:30,16:35:00,BKS,5
KRL00351,16:40:00,16:40:30,MRI,6
KRL00351,16:42:30,16:43:00,MTM,7
KRL00351,16:45:00,16:45:30,JNG,8
KRL00352,16:37:30,16:38:00,CKR,1
KRL00352,16:42:00,16:42:30,TAM,2
KRL00352,16:44:30,16:45:00,BKT,3
KRL00352,16:47:00,16:47:30,KGP,4
KRL00352,16:49:30,16:50:00,BKS,5
KRL00352,16:55:00,16:55:30,MRI,6
KRL00352,16:57:30,16:58:00,MTM,7
KRL00352,17:00:00,17:00:30,JNG,8
KRL00353,16:52:30,16:53:00,CKR,1
KRL00353,16:57:00,16:57:30,TAM,2
KRL00353,16:59:30,17:00:00,BKT,3
KRL00353,17:02:00,17:02:30,KGP,4
KRL00353,17:04:30,17:05:00,BKS,5
KRL00353,17:10:00,17:10:30,MRI,6
KRL00353,17:12:30,17:13:00,MTM,7
KRL00353,17:15:00,17:15:30,JNG,8
KRL00354,17:07:30,17:08:00,CKR,1
KRL00354,17:12:00,17:12:30,TAM,2
KRL00354,17:14:30,17:15:00,BKT,3
KRL00354,17:17:00,17:17:30,KGP,4
KRL00354,17:19:30,17:20:00,BKS,5
KRL00354,17:25:00,17:25:30,MRI,6
KRL00354,17:27:30,17:28:00,MTM,7
KRL00354,17:30:00,17:30:30,JNG,8
KRL00355,17:22:30,17:23:00,CKR,1
KRL00355,17:27:00,17:27:30,TAM,2
KRL00355,17:29:30,17:30:00,BKT,3
KRL00355,17:32:00,17:32:30,KGP,4
KRL00355,17:34:30,17:35:00,BKS,5
KRL00355,17:40:00,17:40:30,MRI,6
KRL00355,17:42:30,17:43:00,MTM,7
KRL00355,17:45:00,17:45:30,JNG,8
KRL00356,17:37:30,17:38:00,CKR,1
KRL00356,17:42:00,17:42:30,TAM,2
KRL00356,17:44:30,17:45:00,BKT,3
KRL00356,17:47:00,17:47:30,KGP,4
KRL00356,17:49:30,17:50:00,BKS,5
KRL00356,17:55:00,17:55:30,MRI,6
KRL00356,17:57:30,17:58:00,MTM,7
KRL00356,18:00:00,18:00:30,JNG,8
KRL00357,17:52:30,17:53:00,CKR,1
KRL00357,17:57:00,17:57:30,TAM,2
KRL00357,17:59:30,18:00:00,BKT,3
KRL00357,18:02:00,18:02:30,KGP,4
KRL00357,18:04:30,18:05:00,BKS,5
KRL00357,18:10:00,18:10:30,MRI,6
KRL00357,18:12:30,18:13:00,MTM,7
KRL00357,18:15:00,18:15:30,JNG,8
KRL00358,18:07:30,18:08:00,CKR,1
KRL00358,18:12:00,18:12:30,TAM,2
KRL00358,18:14:30,18:15:00,BKT,3
KRL00358,18:17:00,18:17:30,KGP,4
KRL00358,18:19:30,18:20:00,BKS,5
KRL00358,18:25:00,18:25:30,MRI,6
KRL00358,18:27:30,18:28:00,MTM,7
KRL00358,18:30:00,18:30:30,JNG,8
KRL00359,18:22:30,18:23:00,CKR,1
KRL00359,18:27:00,18:27:30,TAM,2
KRL00359,18:29:30,18:30:00,BKT,3
KRL00359,18:32:00,18:32:30,KGP,4
KRL00359,18:34:30,18:35:00,BKS,5
KRL00359,18:40:00,18:40:30,MRI,6
KRL00359,18:42:30,18:43:00,MTM,7
KRL00359,18:45:00,18:45:30,JNG,8
KRL00360,18:37:30,18:38:00,CKR,1
KRL00360,18:42:00,18:42:30,TAM,2
KRL00360,18:44:30,18:45:00,BKT,3
KRL00360,18:47:00,18:47:30,KGP,4
KRL00360,18:49:30,18:50:00,BKS,5
KRL00360,18:55:00,18:55:30,MRI,6
KRL00360,18:57:30,18:58:00,MTM,7
KRL00360,19:00:00,19:00:30,JNG,8
KRL00361,18:52:30,18:53:00,CKR,1
KRL00361,18:57:00,18:57:30,TAM,2
KRL00361,18:59:30,19:00:00,BKT,3
KRL00361,19:02:00,19:02:30,KGP,4
KRL00361,19:04:30,19:05:00,BKS,5
KRL00361,19:10:00,19:10:30,MRI,6
KRL00361,19:12:30,19:13:00,MTM,7
KRL00361,19:15:00,19:15:30,JNG,8
KRL00362,19:07:30,19:08:00,CKR,1
KRL00362,19:12:00,19:12:30,TAM,2
KRL00362,19:14:30,19:15:00,BKT,3
KRL00362,19:17:00,19:17:30,KGP,4
KRL00362,19:19:30,19:20:00,BKS,5
KRL00362,19:25:00,19:25:30,MRI,6
KRL00362,19:27:30,19:28:00,MTM,7
KRL00362,19:30:00,19:30:30,JNG,8
KRL00363,19:22:30,19:23:00,CKR,1
KRL00363,19:27:00,19:27:30,TAM,2
KRL00363,19:29:30,19:30:00,BKT,3
KRL00363,19:32:00,19:32:30,KGP,4
KRL00363,19:34:30,19:35:00,BKS,5
KRL00363,19:40:00,19:40:30,MRI,6
KRL00363,19:42:30,19:43:00,MTM,7
KRL00363,19:45:00,19:45:30,JNG,8
KRL00364,19:37:30,19:38:00,CKR,1
KRL00364,19:42:00,19:42:30,TAM,2
KRL00364,19:44:30,19:45:00,BKT,3
KRL00364,19:47:00,19:47:30,KGP,4
KRL00364,19:49:30,19:50:00,BKS,5
KRL00364,19:55:00,19:55:30,MRI,6
KRL00364,19:57:30,19:58:00,MTM,7
KRL00364,20:00:00,20:00:30,JNG,8
KRL00365,19:52:30,19:53:00,CKR,1
KRL00365,19:57:00,19:57:30,TAM,2
KRL00365,19:59:30,20:00:00,BKT,3
KRL00365,20:02:00,20:02:30,KGP,4
KRL00365,20:04:30,20:05:00,BKS,5
KRL00365,20:10:00,20:10:30,MRI,6
KRL00365,20:12:30,20:13:00,MTM,7
KRL00365,20:15:00,20:15:30,JNG,8
KRL00366,20:07:30,20:08:00,CKR,1
KRL00366,20:12:00,20:12:30,TAM,2
KRL00366,20:14:30,20:15:00,BKT,3
KRL00366,20:17:00,20:17:30,KGP,4
KRL00366,20:19:30,20:20:00,BKS,5
KRL00366,20:25:00,20:25:30,MRI,6
KRL00366,20:27:30,20:28:00,MTM,7
KRL00366,20:30:00,20:30:30,JNG,8
KRL00367,20:22:30,20:23:00,CKR,1
KRL00367,20:27:00,20:27:30,TAM,2
KRL00367,20:29:30,20:30:00,BKT,3
KRL00367,20:32:00,20:32:30,KGP,4
KRL00367,20:34:30,20:35:00,BKS,5
KRL00367,20:40:00,20:40:30,MRI,6
KRL00367,20:42:30,20:43:00,MTM,7
KRL00367,20:45:00,20:45:30,JNG,8
KRL00368,20:37:30,20:38:00,CKR,1
KRL00368,20:42:00,20:42:30,TAM,2
KRL00368,20:44:30,20:45:00,BKT,3
KRL00368,20:47:00,20:47:30,KGP,4
KRL00368,20:49:30,20:50:00,BKS,5
KRL00368,20:55:00,20:55:30,MRI,6
KRL00368,20:57:30,20:58:00,MTM,7
KRL00368,21:00:00,21:00:30,JNG,8
KRL00369,20:52:30,20:53:00,CKR,1
KRL00369,20:57:00,20:57:30,TAM,2
KRL00369,20:59:30,21:00:00,BKT,3
KRL00369,21:02:00,21:02:30,KGP,4
KRL00369,21:04:30,21:05:00,BKS,5
KRL00369,21:10:00,21:10:30,MRI,6
KRL00369,21:12:30,21:13:00,MTM,7
KRL00369,21:15:00,21:15:30,JNG,8
KRL00370,21:07:30,21:08:00,CKR,1
KRL00370,21:12:00,21:12:30,TAM,2
KRL00370,21:14:30,21:15:00,BKT,3
KRL00370,21:17:00,21:17:30,KGP,4
KRL00370,21:19:30,21:20:00,BKS,5
KRL00370,21:25:00,21:25:30,MRI,6
KRL00370,21:27:30,21:28:00,MTM,7
KRL00370,21:30:00,21:30:30,JNG,8
KRL00371,21:22:30,21:23:00,CKR,1
KRL00371,21:27:00,21:27:30,TAM,2
KRL00371,21:29:30,21:30:00,BKT,3
KRL00371,21:32:00,21:32:30,KGP,4
KRL00371,21:34:30,21:35:00,BKS,5
KRL00371,21:40:00,21:40:30,MRI,6
KRL00371,21:42:30,21:43:00,MTM,7
KRL00371,21:45:00,21:45:30,JNG,8
KRL00372,21:37:30,21:38:00,CKR,1
KRL00372,21:42:00,21:42:30,TAM,2
KRL00372,21:44:30,21:45:00,BKT,3
KRL00372,21:47:00,21:47:30,KGP,4
KRL00372,21:49:30,21:50:00,BKS,5
KRL00372,21:55:00,21:55:30,MRI,6
KRL00372,21:57:30,21:58:00,MTM,7
KRL00372,22:00:00,22:00:30,JNG,8
KRL00373,21:52:30,21:53:00,CKR,1
KRL00373,21:57:00,21:57:30,TAM,2
KRL00373,21:59:30,22:00:00,BKT,3
KRL00373,22:02:00,22:02:30,KGP,4
KRL00373,22:04:30,22:05:00,BKS,5
KRL00373,22:10:00,22:10:30,MRI,6
KRL00373,22:12:30,22:13:00,MTM,7
KRL00373,22:15:00,22:15:30,JNG,8
KRL00374,22:07:30,22:08:00,CKR,1
KRL00374,22:12:00,22:12:30,TAM,2
KRL00374,22:14:30,22:15:00,BKT,3
KRL00374,22:17:00,22:17:30,KGP,4
KRL00374,22:19:30,22:20:00,BKS,5
KRL00374,22:25:00,22:25:30,MRI,6
KRL00374,22:27:30,22:28:00,MTM,7
KRL00374,22:30:00,22:30:30,JNG,8
KRL00375,22:22:30,22:23:00,CKR,1
KRL00375,22:27:00,22:27:30,TAM,2
KRL00375,22:29:30,22:30:00,BKT,3
KRL00375,22:32:00,22:32:30,KGP,4
KRL00375,22:34:30,22:35:00,BKS,5
KRL00375,22:40:00,22:40:30,MRI,6
KRL00375,22:42:30,22:43:00,MTM,7
KRL00375,22:45:00,22:45:30,JNG,8
KRL00376,22:37:30,22:38:00,CKR,1
KRL00376,22:42:00,22:42:30,TAM,2
KRL00376,22:44:30,22:45:00,BKT,3
KRL00376,22:47:00,22:47:30,KGP,4
KRL00376,22:49:30,22:50:00,BKS,5
KRL00376,22:55:00,22:55:30,MRI,6
KRL00376,22:57:30,22:58:00,MTM,7
