trip_id,arrival_time,departure_time,stop_id,stop_sequence
T0103,22:06:30,22:07:00,M04,4
T0103,22:08:30,22:09:00,M05,5
T0103,22:10:30,22:11:00,M06,6
T0103,22:12:30,22:13:00,M07,7
T0103,22:15:00,22:15:30,M08,8
T0103,22:17:00,22:17:30,M09,9
T0103,22:20:00,22:20:30,M10,10
T0103,22:22:00,22:22:30,M11,11
T0103,22:24:00,22:24:30,M12,12
T0103,22:26:00,22:26:30,M13,13
T0104,22:10:00,22:10:30,M01,1
T0104,22:12:30,22:13:00,M02,2
T0104,22:14:30,22:15:00,M03,3
T0104,22:16:30,22:17:00,M04,4
T0104,22:18:30,22:19:00,M05,5
T0104,22:20:30,22:21:00,M06,6
T0104,22:22:30,22:23:00,M07,7
T0104,22:25:00,22:25:30,M08,8
T0104,22:27:00,22:27:30,M09,9
T0104,22:30:00,22:30:30,M10,10
T0104,22:32:00,22:32:30,M11,11
T0104,22:34:00,22:34:30,M12,12
T0104,22:36:00,22:36:30,M13,13
T0105,22:20:00,22:20:30,M01,1
T0105,22:22:30,22:23:00,M02,2
T0105,22:24:30,22:25:00,M03,3
T0105,22:26:30,22:27:00,M04,4
T0105,22:28:30,22:29:00,M05,5
T0105,22:30:30,22:31:00,M06,6
T0105,22:32:30,22:33:00,M07,7
T0105,22:35:00,22:35:30,M08,8
T0105,22:37:00,22:37:30,M09,9
T0105,22:40:00,22:40:30,M10,10
T0105,22:42:00,22:42:30,M11,11
T0105,22:44:00,22:44:30,M12,12
T0105,22:46:00,22:46:30,M13,13
T0106,22:30:00,22:30:30,M01,1
T0106,22:32:30,22:33:00,M02,2
T0106,22:34:30,22:35:00,M03,3
T0106,22:36:30,22:37:00,M04,4
T0106,22:38:30,22:39:00,M05,5
T0106,22:40:30,22:41:00,M06,6
T0106,22:42:30,22:43:00,M07,7
T0106,22:45:00,22:45:30,M08,8
T0106,22:47:00,22:47:30,M09,9
T0106,22:50:00,22:50:30,M10,10
T0106,22:52:00,22:52:30,M11,11
T0106,22:54:00,22:54:30,M12,12
T0106,22:56:00,22:56:30,M13,13
T0107,22:40:00,22:40:30,M01,1
T0107,22:42:30,22:43:00,M02,2
T0107,22:44:30,22:45:00,M03,3
T0107,22:46:30,22:47:00,M04,4
T0107,22:48:30,22:49:00,M05,5
T0107,22:50:30,22:51:00,M06,6
T0107,22:52:30,22:53:00,M07,7
T0107,22:55:00,22:55:30,M08,8
T0107,22:57:00,22:57:30,M09,9
T0107,23:00:00,23:00:30,M10,10
T0107,23:02:00,23:02:30,M11,11
T0107,23:04:00,23:04:30,M12,12
T0107,23:06:00,23:06:30,M13,13
T0108,22:50:00,22:50:30,M01,1
T0108,22:52:30,22:53:00,M02,2
T0108,22:54:30,22:55:00,M03,3
T0108,22:56:30,22:57:00,M04,4
T0108,22:58:30,22:59:00,M05,5
T0108,23:00:30,23:01:00,M06,6
T0108,23:02:30,23:03:00,M07,7
T0108,23:05:00,23:05:30,M08,8
T0108,23:07:00,23:07:30,M09,9
T0108,23:10:00,23:10:30,M10,10
T0108,23:12:00,23:12:30,M11,11
T0108,23:14:00,23:14:30,M12,12
T0108,23:16:00,23:16:30,M13,13
T0109,23:00:00,23:00:30,M01,1
T0109,23:02:30,23:03:00,M02,2
T0109,23:04:30,23:05:00,M03,3
T0109,23:06:30,23:07:00,M04,4
T0109,23:08:30,23:09:00,M05,5
T0109,23:10:30,23:11:00,M06,6
T0109,23:12:30,23:13:00,M07,7
T0109,23:15:00,23:15:30,M08,8
T0109,23:17:00,23:17:30,M09,9
T0109,23:20:00,23:20:30,M10,10
T0109,23:22:00,23:22:30,M11,11
T0109,23:24:00,23:24:30,M12,12
T0109,23:26:00,23:26:30,M13,13
T0110,05:10:00,05:10:30,M13,1
T0110,05:12:00,05:12:30,M12,2
T0110,05:14:00,05:14:30,M11,3
T0110,05:16:00,05:16:30,M10,4
T0110,05:19:00,05:19:30,M09,5
T0110,05:21:00,05:21:30,M08,6
T0110,05:23:30,05:24:00,M07,7
T0110,05:25:30,05:26:00,M06,8
T0110,05:27:30,05:28:00,M05,9
T0110,05:29:30,05:30:00,M04,10
T0110,05:31:30,05:32:00,M03,11
T0110,05:33:30,05:34:00,M02,12
T0110,05:36:00,05:36:30,M01,13
T0111,05:20:00,05:20:30,M13,1
T0111,05:22:00,05:22:30,M12,2
T0111,05:24:00,05:24:30,M11,3
T0111,05:26:00,05:26:30,M10,4
T0111,05:29:00,05:29:30,M09,5
T0111,05:31:00,05:31:30,M08,6
T0111,05:33:30,05:34:00,M07,7
T0111,05:35:30,05:36:00,M06,8
T0111,05:37:30,05:38:00,M05,9
T0111,05:39:30,05:40:00,M04,10
T0111,05:41:30,05:42:00,M03,11
T0111,05:43:30,05:44:00,M02,12
T0111,05:46:00,05:46:30,M01,13
T0112,05:30:00,05:30:30,M13,1
T0112,05:32:00,05:32:30,M12,2
T0112,05:34:00,05:34:30,M11,3
T0112,05:36:00,05:36:30,M10,4
T0112,05:39:00,05:39:30,M09,5
T0112,05:41:00,05:41:30,M08,6
T0112,05:43:30,05:44:00,M07,7
T0112,05:45:30,05:46:00,M06,8
T0112,05:47:30,05:48:00,M05,9
T0112,05:49:30,05:50:00,M04,10
T0112,05:51:30,05:52:00,M03,11
T0112,05:53:30,05:54:00,M02,12
T0112,05:56:00,05:56:30,M01,13
T0113,05:40:00,05:40:30,M13,1
T0113,05:42:00,05:42:30,M12,2
T0113,05:44:00,05:44:30,M11,3
T0113,05:46:00,05:46:30,M10,4
T0113,05:49:00,05:49:30,M09,5
T0113,05:51:00,05:51:30,M08,6
T0113,05:53:30,05:54:00,M07,7
T0113,05:55:30,05:56:00,M06,8
T0113,05:57:30,05:58:00,M05,9
T0113,05:59:30,06:00:00,M04,10
T0113,06:01:30,06:02:00,M03,11
T0113,06:03:30,06:04:00,M02,12
T0113,06:06:00,06:06:30,M01,13
T0114,05:50:00,05:50:30,M13,1
T0114,05:52:00,05:52:30,M12,2
T0114,05:54:00,05:54:30,M11,3
T0114,05:56:00,05:56:30,M10,4
T0114,05:59:00,05:59:30,M09,5
T0114,06:01:00,06:01:30,M08,6
T0114,06:03:30,06:04:00,M07,7
T0114,06:05:30,06:06:00,M06,8
T0114,06:07:30,06:08:00,M05,9
T0114,06:09:30,06:10:00,M04,10
T0114,06:11:30,06:12:00,M03,11
T0114,06:13:30,06:14:00,M02,12
T0114,06:16:00,06:16:30,M01,13
T0115,06:00:00,06:00:30,M13,1
T0115,06:02:00,06:02:30,M12,2
T0115,06:04:00,06:04:30,M11,3
T0115,06:06:00,06:06:30,M10,4
T0115,06:09:00,06:09:30,M09,5
T0115,06:11:00,06:11:30,M08,6
T0115,06:13:30,06:14:00,M07,7
T0115,06:15:30,06:16:00,M06,8
T0115,06:17:30,06:18:00,M05,9
T0115,06:19:30,06:20:00,M04,10
T0115,06:21:30,06:22:00,M03,11
T0115,06:23:30,06:24:00,M02,12
T0115,06:26:00,06:26:30,M01,13
T0116,06:10:00,06:10:30,M13,1
T0116,06:12:00,06:12:30,M12,2
T0116,06:14:00,06:14:30,M11,3
T0116,06:16:00,06:16:30,M10,4
T0116,06:19:00,06:19:30,M09,5
T0116,06:21:00,06:21:30,M08,6
T0116,06:23:30,06:24:00,M07,7
T0116,06:25:30,06:26:00,M06,8
T0116,06:27:30,06:28:00,M05,9
T0116,06:29:30,06:30:00,M04,10
T0116,06:31:30,06:32:00,M03,11
T0116,06:33:30,06:34:00,M02,12
T0116,06:36:00,06:36:30,M01,13
T0117,06:20:00,06:20:30,M13,1
T0117,06:22:00,06:22:30,M12,2
T0117,06:24:00,06:24:30,M11,3
T0117,06:26:00,06:26:30,M10,4
T0117,06:29:00,06:29:30,M09,5
T0117,06:31:00,06:31:30,M08,6
T0117,06:33:30,06:34:00,M07,7
T0117,06:35:30,06:36:00,M06,8
T0117,06:37:30,06:38:00,M05,9
T0117,06:39:30,06:40:00,M04,10
T0117,06:41:30,06:42:00,M03,11
T0117,06:43:30,06:44:00,M02,12
T0117,06:46:00,06:46:30,M01,13
T0118,06:30:00,06:30:30,M13,1
T0118,06:32:00,06:32:30,M12,2
T0118,06:34:00,06:34:30,M11,3
T0118,06:36:00,06:36:30,M10,4
T0118,06:39:00,06:39:30,M09,5
T0118,06:41:00,06:41:30,M08,6
T0118,06:43:30,06:44:00,M07,7
T0118,06:45:30,06:46:00,M06,8
T0118,06:47:30,06:48:00,M05,9
T0118,06:49:30,06:50:00,M04,10
T0118,06:51:30,06:52:00,M03,11
T0118,06:53:30,06:54:00,M02,12
T0118,06:56:00,06:56:30,M01,13
T0119,06:40:00,06:40:30,M13,1
T0119,06:42:00,06:42:30,M12,2
T0119,06:44:00,06:44:30,M11,3
T0119,06:46:00,06:46:30,M10,4
T0119,06:49:00,06:49:30,M09,5
T0119,06:51:00,06:51:30,M08,6
T0119,06:53:30,06:54:00,M07,7
T0119,06:55:30,06:56:00,M06,8
T0119,06:57:30,06:58:00,M05,9
T0119,06:59:30,07:00:00,M04,10
T0119,07:01:30,07:02:00,M03,11
T0119,07:03:30,07:04:00,M02,12
T0119,07:06:00,07:06:30,M01,13
T0120,06:50:00,06:50:30,M13,1
T0120,06:52:00,06:52:30,M12,2
T0120,06:54:00,06:54:30,M11,3
T0120,06:56:00,06:56:30,M10,4
T0120,06:59:00,06:59:30,M09,5
T0120,07:01:00,07:01:30,M08,6
T0120,07:03:30,07:04:00,M07,7
T0120,07:05:30,07:06:00,M06,8
T0120,07:07:30,07:08:00,M05,9
T0120,07:09:30,07:10:00,M04,10
T0120,07:11:30,07:12:00,M03,11
T0120,07:13:30,07:14:00,M02,12
T0120,07:16:00,07:16:30,M01,13
T0121,07:00:00,07:00:30,M13,1
T0121,07:02:00,07:02:30,M12,2
T0121,07:04:00,07:04:30,M11,3
T0121,07:06:00,07:06:30,M10,4
T0121,07:09:00,07:09:30,M09,5
T0121,07:11:00,07:11:30,M08,6
T0121,07:13:30,07:14:00,M07,7
T0121,07:15:30,07:16:00,M06,8
T0121,07:17:30,07:18:00,M05,9
T0121,07:19:30,07:20:00,M04,10
T0121,07:21:30,07:22:00,M03,11
T0121,07:23:30,07:24:00,M02,12
T0121,07:26:00,07:26:30,M01,13
T0122,07:10:00,07:10:30,M13,1
T0122,07:12:00,07:12:30,M12,2
T0122,07:14:00,07:14:30,M11,3
T0122,07:16:00,07:16:30,M10,4
T0122,07:19:00,07:19:30,M09,5
T0122,07:21:00,07:21:30,M08,6
T0122,07:23:30,07:24:00,M07,7
T0122,07:25:30,07:26:00,M06,8
T0122,07:27:30,07:28:00,M05,9
T0122,07:29:30,07:30:00,M04,10
T0122,07:31:30,07:32:00,M03,11
T0122,07:33:30,07:34:00,M02,12
T0122,07:36:00,07:36:30,M01,13
T0123,07:20:00,07:20:30,M13,1
T0123,07:22:00,07:22:30,M12,2
T0123,07:24:00,07:24:30,M11,3
T0123,07:26:00,07:26:30,M10,4
T0123,07:29:00,07:29:30,M09,5
T0123,07:31:00,07:31:30,M08,6
T0123,07:33:30,07:34:00,M07,7
T0123,07:35:30,07:36:00,M06,8
T0123,07:37:30,07:38:00,M05,9
T0123,07:39:30,07:40:00,M04,10
T0123,07:41:30,07:42:00,M03,11
T0123,07:43:30,07:44:00,M02,12
T0123,07:46:00,07:46:30,M01,13
T0124,07:30:00,07:30:30,M13,1
T0124,07:32:00,07:32:30,M12,2
T0124,07:34:00,07:34:30,M11,3
T0124,07:36:00,07:36:30,M10,4
T0124,07:39:00,07:39:30,M09,5
T0124,07:41:00,07:41:30,M08,6
T0124,07:43:30,07:44:00,M07,7
T0124,07:45:30,07:46:00,M06,8
T0124,07:47:30,07:48:00,M05,9
T0124,07:49:30,07:50:00,M04,10
T0124,07:51:30,07:52:00,M03,11
T0124,07:53:30,07:54:00,M02,12
T0124,07:56:00,07:56:30,M01,13
T0125,07:40:00,07:40:30,M13,1
T0125,07:42:00,07:42:30,M12,2
T0125,07:44:00,07:44:30,M11,3
T0125,07:46:00,07:46:30,M10,4
T0125,07:49:00,07:49:30,M09,5
T0125,07:51:00,07:51:30,M08,6
T0125,07:53:30,07:54:00,M07,7
T0125,07:55:30,07:56:00,M06,8
T0125,07:57:30,07:58:00,M05,9
T0125,07:59:30,08:00:00,M04,10
T0125,08:01:30,08:02:00,M03,11
T0125,08:03:30,08:04:00,M02,12
T0125,08:06:00,08:06:30,M01,13
T0126,07:50:00,07:50:30,M13,1
T0126,07:52:00,07:52:30,M12,2
T0126,07:54:00,07:54:30,M11,3
T0126,07:56:00,07:56:30,M10,4
T0126,07:59:00,07:59:30,M09,5
T0126,08:01:00,08:01:30,M08,6
T0126,08:03:30,08:04:00,M07,7
T0126,08:05:30,08:06:00,M06,8
T0126,08:07:30,08:08:00,M05,9
T0126,08:09:30,08:10:00,M04,10
T0126,08:11:30,08:12:00,M03,11
T0126,08:13:30,08:14:00,M02,12
T0126,08:16:00,08:16:30,M01,13
T0127,08:00:00,08:00:30,M13,1
T0127,08:02:00,08:02:30,M12,2
T0127,08:04:00,08:04:30,M11,3
T0127,08:06:00,08:06:30,M10,4
T0127,08:09:00,08:09:30,M09,5
T0127,08:11:00,08:11:30,M08,6
T0127,08:13:30,08:14:00,M07,7
T0127,08:15:30,08:16:00,M06,8
T0127,08:17:30,08:18:00,M05,9
T0127,08:19:30,08:20:00,M04,10
T0127,08:21:30,08:22:00,M03,11
T0127,08:23:30,08:24:00,M02,12
T0127,08:26:00,08:26:30,M01,13
T0128,08:10:00,08:10:30,M13,1
T0128,08:12:00,08:12:30,M12,2
T0128,08:14:00,08:14:30,M11,3
T0128,08:16:00,08:16:30,M10,4
T0128,08:19:00,08:19:30,M09,5
T0128,08:21:00,08:21:30,M08,6
T0128,08:23:30,08:24:00,M07,7
T0128,08:25:30,08:26:00,M06,8
T0128,08:27:30,08:28:00,M05,9
T0128,08:29:30,08:30:00,M04,10
T0128,08:31:30,08:32:00,M03,11
T0128,08:33:30,08:34:00,M02,12
T0128,08:36:00,08:36:30,M01,13
T0129,08:20:00,08:20:30,M13,1
T0129,08:22:00,08:22:30,M12,2
T0129,08:24:00,08:24:30,M11,3
T0129,08:26:00,08:26:30,M10,4
T0129,08:29:00,08:29:30,M09,5
T0129,08:31:00,08:31:30,M08,6
T0129,08:33:30,08:34:00,M07,7
T0129,08:35:30,08:36:00,M06,8
T0129,08:37:30,08:38:00,M05,9
T0129,08:39:30,08:40:00,M04,10
T0129,08:41:30,08:42:00,M03,11
T0129,08:43:30,08:44:00,M02,12
T0129,08:46:00,08:46:30,M01,13
T0130,08:30:00,08:30:30,M13,1
T0130,08:32:00,08:32:30,M12,2
T0130,08:34:00,08:34:30,M11,3
T0130,08:36:00,08:36:30,M10,4
T0130,08:39:00,08:39:30,M09,5
T0130,08:41:00,08:41:30,M08,6
T0130,08:43:30,08:44:00,M07,7
T0130,08:45:30,08:46:00,M06,8
T0130,08:47:30,08:48:00,M05,9
T0130,08:49:30,08:50:00,M04,10
T0130,08:51:30,08:52:00,M03,11
T0130,08:53:30,08:54:00,M02,12
T0130,08:56:00,08:56:30,M01,13
T0131,08:40:00,08:40:30,M13,1
T0131,08:42:00,08:42:30,M12,2
T0131,08:44:00,08:44:30,M11,3
T0131,08:46:00,08:46:30,M10,4
T0131,08:49:00,08:49:30,M09,5
T0131,08:51:00,08:51:30,M08,6
T0131,08:53:30,08:54:00,M07,7
T0131,08:55:30,08:56:00,M06,8
T0131,08:57:30,08:58:00,M05,9
T0131,08:59:30,09:00:00,M04,10
T0131,09:01:30,09:02:00,M03,11
T0131,09:03:30,09:04:00,M02,12
T0131,09:06:00,09:06:30,M01,13
T0132,08:50:00,08:50:30,M13,1
T0132,08:52:00,08:52:30,M12,2
T0132,08:54:00,08:54:30,M11,3
T0132,08:56:00,08:56:30,M10,4
T0132,08:59:00,08:59:30,M09,5
T0132,09:01:00,09:01:30,M08,6
T0132,09:03:30,09:04:00,M07,7
T0132,09:05:30,09:06:00,M06,8
T0132,09:07:30,09:08:00,M05,9
T0132,09:09:30,09:10:00,M04,10
T0132,09:11:30,09:12:00,M03,11
T0132,09:13:30,09:14:00,M02,12
T0132,09:16:00,09:16:30,M01,13
T0133,09:00:00,09:00:30,M13,1
T0133,09:02:00,09:02:30,M12,2
T0133,09:04:00,09:04:30,M11,3
T0133,09:06:00,09:06:30,M10,4
T0133,09:09:00,09:09:30,M09,5
T0133,09:11:00,09:11:30,M08,6
T0133,09:13:30,09:14:00,M07,7
T0133,09:15:30,09:16:00,M06,8
T0133,09:17:30,09:18:00,M05,9
T0133,09:19:30,09:20:00,M04,10
T0133,09:21:30,09:22:00,M03,11
T0133,09:23:30,09:24:00,M02,12
T0133,09:26:00,09:26:30,M01,13
T0134,09:10:00,09:10:30,M13,1
T0134,09:12:00,09:12:30,M12,2
T0134,09:14:00,09:14:30,M11,3
T0134,09:16:00,09:16:30,M10,4
T0134,09:19:00,09:19:30,M09,5
T0134,09:21:00,09:21:30,M08,6
T0134,09:23:30,09:24:00,M07,7
T0134,09:25:30,09:26:00,M06,8
T0134,09:27:30,09:28:00,M05,9
T0134,09:29:30,09:30:00,M04,10
T0134,09:31:30,09:32:00,M03,11
T0134,09:33:30,09:34:00,M02,12
T0134,09:36:00,09:36:30,M01,13
T0135,09:20:00,09:20:30,M13,1
T0135,09:22:00,09:22:30,M12,2
T0135,09:24:00,09:24:30,M11,3
T0135,09:26:00,09:26:30,M10,4
T0135,09:29:00,09:29:30,M09,5
T0135,09:31:00,09:31:30,M08,6
T0135,09:33:30,09:34:00,M07,7
T0135,09:35:30,09:36:00,M06,8
T0135,09:37:30,09:38:00,M05,9
T0135,09:39:30,09:40:00,M04,10
T0135,09:41:30,09:42:00,M03,11
T0135,09:43:30,09:44:00,M02,12
T0135,09:46:00,09:46:30,M01,13
T0136,09:30:00,09:30:30,M13,1
T0136,09:32:00,09:32:30,M12,2
T0136,09:34:00,09:34:30,M11,3
T0136,09:36:00,09:36:30,M10,4
T0136,09:39:00,09:39:30,M09,5
T0136,09:41:00,09:41:30,M08,6
T0136,09:43:30,09:44:00,M07,7
T0136,09:45:30,09:46:00,M06,8
T0136,09:47:30,09:48:00,M05,9
T0136,09:49:30,09:50:00,M04,10
T0136,09:51:30,09:52:00,M03,11
T0136,09:53:30,09:54:00,M02,12
T0136,09:56:00,09:56:30,M01,13
T0137,09:40:00,09:40:30,M13,1
T0137,09:42:00,09:42:30,M12,2
T0137,09:44:00,09:44:30,M11,3
T0137,09:46:00,09:46:30,M10,4
T0137,09:49:00,09:49:30,M09,5
T0137,09:51:00,09:51:30,M08,6
T0137,09:53:30,09:54:00,M07,7
T0137,09:55:30,09:56:00,M06,8
T0137,09:57:30,09:58:00,M05,9
T0137,09:59:30,10:00:00,M04,10
T0137,10:01:30,10:02:00,M03,11
T0137,10:03:30,10:04:00,M02,12
T0137,10:06:00,10:06:30,M01,13
T0138,09:50:00,09:50:30,M13,1
T0138,09:52:00,09:52:30,M12,2
T0138,09:54:00,09:54:30,M11,3
T0138,09:56:00,09:56:30,M10,4
T0138,09:59:00,09:59:30,M09,5
T0138,10:01:00,10:01:30,M08,6
T0138,10:03:30,10:04:00,M07,7
T0138,10:05:30,10:06:00,M06,8
T0138,10:07:30,10:08:00,M05,9
T0138,10:09:30,10:10:00,M04,10
T0138,10:11:30,10:12:00,M03,11
T0138,10:13:30,10:14:00,M02,12
T0138,10:16:00,10:16:30,M01,13
T0139,10:00:00,10:00:30,M13,1
T0139,10:02:00,10:02:30,M12,2
T0139,10:04:00,10:04:30,M11,3
T0139,10:06:00,10:06:30,M10,4
T0139,10:09:00,10:09:30,M09,5
T0139,10:11:00,10:11:30,M08,6
T0139,10:13:30,10:14:00,M07,7
T0139,10:15:30,10:16:00,M06,8
T0139,10:17:30,10:18:00,M05,9
T0139,10:19:30,10:20:00,M04,10
T0139,10:21:30,10:22:00,M03,11
T0139,10:23:30,10:24:00,M02,12
T0139,10:26:00,10:26:30,M01,13
T0140,10:10:00,10:10:30,M13,1
T0140,10:12:00,10:12:30,M12,2
T0140,10:14:00,10:14:30,M11,3
T0140,10:16:00,10:16:30,M10,4
T0140,10:19:00,10:19:30,M09,5
T0140,10:21:00,10:21:30,M08,6
T0140,10:23:30,10:24:00,M07,7
T0140,10:25:30,10:26:00,M06,8
T0140,10:27:30,10:28:00,M05,9
T0140,10:29:30,10:30:00,M04,10
T0140,10:31:30,10:32:00,M03,11
T0140,10:33:30,10:34:00,M02,12
T0140,10:36:00,10:36:30,M01,13
T0141,10:20:00,10:20:30,M13,1
T0141,10:22:00,10:22:30,M12,2
T0141,10:24:00,10:24:30,M11,3
T0141,10:26:00,10:26:30,M10,4
T0141,10:29:00,10:29:30,M09,5
T0141,10:31:00,10:31:30,M08,6
T0141,10:33:30,10:34:00,M07,7
T0141,10:35:30,10:36:00,M06,8
T0141,10:37:30,10:38:00,M05,9
T0141,10:39:30,10:40:00,M04,10
T0141,10:41:30,10:42:00,M03,11
T0141,10:43:30,10:44:00,M02,12
T0141,10:46:00,10:46:30,M01,13
T0142,10:30:00,10:30:30,M13,1
T0142,10:32:00,10:32:30,M12,2
T0142,10:34:00,10:34:30,M11,3
T0142,10:36:00,10:36:30,M10,4
T0142,10:39:00,10:39:30,M09,5
T0142,10:41:00,10:41:30,M08,6
T0142,10:43:30,10:44:00,M07,7
T0142,10:45:30,10:46:00,M06,8
T0142,10:47:30,10:48:00,M05,9
T0142,10:49:30,10:50:00,M04,10
T0142,10:51:30,10:52:00,M03,11
T0142,10:53:30,10:54:00,M02,12
T0142,10:56:00,10:56:30,M01,13
T0143,10:40:00,10:40:30,M13,1
T0143,10:42:00,10:42:30,M12,2
T0143,10:44:00,10:44:30,M11,3
T0143,10:46:00,10:46:30,M10,4
T0143,10:49:00,10:49:30,M09,5
T0143,10:51:00,10:51:30,M08,6
T0143,10:53:30,10:54:00,M07,7
T0143,10:55:30,10:56:00,M06,8
T0143,10:57:30,10:58:00,M05,9
T0143,10:59:30,11:00:00,M04,10
T0143,11:01:30,11:02:00,M03,11
T0143,11:03:30,11:04:00,M02,12
T0143,11:06:00,11:06:30,M01,13
T0144,10:50:00,10:50:30,M13,1
T0144,10:52:00,10:52:30,M12,2
T0144,10:54:00,10:54:30,M11,3
T0144,10:56:00,10:56:30,M10,4
T0144,10:59:00,10:59:30,M09,5
T0144,11:01:00,11:01:30,M08,6
T0144,11:03:30,11:04:00,M07,7
T0144,11:05:30,11:06:00,M06,8
T0144,11:07:30,11:08:00,M05,9
T0144,11:09:30,11:10:00,M04,10
T0144,11:11:30,11:12:00,M03,11
T0144,11:13:30,11:14:00,M02,12
T0144,11:16:00,11:16:30,M01,13
T0145,11:00:00,11:00:30,M13,1
T0145,11:02:00,11:02:30,M12,2
T0145,11:04:00,11:04:30,M11,3
T0145,11:06:00,11:06:30,M10,4
T0145,11:09:00,11:09:30,M09,5
T0145,11:11:00,11:11:30,M08,6
T0145,11:13:30,11:14:00,M07,7
T0145,11:15:30,11:16:00,M06,8
T0145,11:17:30,11:18:00,M05,9
T0145,11:19:30,11:20:00,M04,10
T0145,11:21:30,11:22:00,M03,11
T0145,11:23:30,11:24:00,M02,12
T0145,11:26:00,11:26:30,M01,13
T0146,11:10:00,11:10:30,M13,1
T0146,11:12:00,11:12:30,M12,2
T0146,11:14:00,11:14:30,M11,3
T0146,11:16:00,11:16:30,M10,4
T0146,11:19:00,11:19:30,M09,5
T0146,11:21:00,11:21:30,M08,6
T0146,11:23:30,11:24:00,M07,7
T0146,11:25:30,11:26:00,M06,8
T0146,11:27:30,11:28:00,M05,9
T0146,11:29:30,11:30:00,M04,10
T0146,11:31:30,11:32:00,M03,11
T0146,11:33:30,11:34:00,M02,12
T0146,11:36:00,11:36:30,M01,13
T0147,11:20:00,11:20:30,M13,1
T0147,11:22:00,11:22:30,M12,2
T0147,11:24:00,11:24:30,M11,3
T0147,11:26:00,11:26:30,M10,4
T0147,11:29:00,11:29:30,M09,5
T0147,11:31:00,11:31:30,M08,6
T0147,11:33:30,11:34:00,M07,7
T0147,11:35:30,11:36:00,M06,8
T0147,11:37:30,11:38:00,M05,9
T0147,11:39:30,11:40:00,M04,10
T0147,11:41:30,11:42:00,M03,11
T0147,11:43:30,11:44:00,M02,12
T0147,11:46:00,11:46:30,M01,13
T0148,11:30:00,11:30:30,M13,1
T0148,11:32:00,11:32:30,M12,2
T0148,11:34:00,11:34:30,M11,3
T0148,11:36:00,11:36:30,M10,4
T0148,11:39:00,11:39:30,M09,5
T0148,11:41:00,11:41:30,M08,6
T0148,11:43:30,11:44:00,M07,7
T0148,11:45:30,11:46:00,M06,8
T0148,11:47:30,11:48:00,M05,9
T0148,11:49:30,11:50:00,M04,10
T0148,11:51:30,11:52:00,M03,11
T0148,11:53:30,11:54:00,M02,12
T0148,11:56:00,11:56:30,M01,13
T0149,11:40:00,11:40:30,M13,1
T0149,11:42:00,11:42:30,M12,2
T0149,11:44:00,11:44:30,M11,3
T0149,11:46:00,11:46:30,M10,4
T0149,11:49:00,11:49:30,M09,5
T0149,11:51:00,11:51:30,M08,6
T0149,11:53:30,11:54:00,M07,7
T0149,11:55:30,11:56:00,M06,8
T0149,11:57:30,11:58:00,M05,9
T0149,11:59:30,12:00:00,M04,10
T0149,12:01:30,12:02:00,M03,11
T0149,12:03:30,12:04:00,M02,12
T0149,12:06:00,12:06:30,M01,13
T0150,11:50:00,11:50:30,M13,1
T0150,11:52:00,11:52:30,M12,2
T0150,11:54:00,11:54:30,M11,3
T0150,11:56:00,11:56:30,M10,4
T0150,11:59:00,11:59:30,M09,5
T0150,12:01:00,12:01:30,M08,6
T0150,12:03:30,12:04:00,M07,7
T0150,12:05:30,12:06:00,M06,8
T0150,12:07:30,12:08:00,M05,9
T0150,12:09:30,12:10:00,M04,10
T0150,12:11:30,12:12:00,M03,11
T0150,12:13:30,12:14:00,M02,12
T0150,12:16:00,12:16:30,M01,13
T0151,12:00:00,12:00:30,M13,1
T0151,12:02:00,12:02:30,M12,2
T0151,12:04:00,12:04:30,M11,3
T0151,12:06:00,12:06:30,M10,4
T0151,12:09:00,12:09:30,M09,5
T0151,12:11:00,12:11:30,M08,6
T0151,12:13:30,12:14:00,M07,7
T0151,12:15:30,12:16:00,M06,8
T0151,12:17:30,12:18:00,M05,9
T0151,12:19:30,12:20:00,M04,10
T0151,12:21:30,12:22:00,M03,11
T0151,12:23:30,12:24:00,M02,12
T0151,12:26:00,12:26:30,M01,13
T0152,12:10:00,12:10:30,M13,1
T0152,12:12:00,12:12:30,M12,2
T0152,12:14:00,12:14:30,M11,3
T0152,12:16:00,12:16:30,M10,4
T0152,12:19:00,12:19:30,M09,5
T0152,12:21:00,12:21:30,M08,6
T0152,12:23:30,12:24:00,M07,7
T0152,12:25:30,12:26:00,M06,8
T0152,12:27:30,12:28:00,M05,9
T0152,12:29:30,12:30:00,M04,10
T0152,12:31:30,12:32:00,M03,11
T0152,12:33:30,12:34:00,M02,12
T0152,12:36:00,12:36:30,M01,13
T0153,12:20:00,12:20:30,M13,1
T0153,12:22:00,12:22:30,M12,2
T0153,12:24:00,12:24:30,M11,3
T0153,12:26:00,12:26:30,M10,4
T0153,12:29:00,12:29:30,M09,5
T0153,12:31:00,12:31:30,M08,6
T0153,12:33:30,12:34:00,M07,7
T0153,12:35:30,12:36:00,M06,8
T0153,12:37:30,12:38:00,M05,9
T0153,12:39:30,12:40:00,M04,10
T0153,12:41:30,12:42:00,M03,11
T0153,12:43:30,12:44:00,M02,12
T0153,12:46:00,12:46:30,M01,13
T0154,12:30:00,12:30:30,M13,1
T0154,12:32:00,12:32:30,M12,2
T0154,12:34:00,12:34:30,M11,3
T0154,12:36:00,12:36:30,M10,4
T0154,12:39:00,12:39:30,M09,5
